Metadata_broad_sample,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_target,Metadata_timepoint_code,Metadata_target_radix,Metadata_target_is_across,Metadata_split
BRD-A72351335-001-04-5,A549,24,Compound,PTGIR,low,165,TRUE,validate
BRD-K37385792-003-02-1,A549,24,Compound,AVPR1A,low,122,TRUE,validate
BRD-A72483914-001-03-7,A549,24,Compound,ADRA2B,low,33,TRUE,validate
BRD-K69122748-001-10-1,A549,24,Compound,IL1B,low,112,TRUE,validate
BRD-K36927236-001-36-7,A549,24,Compound,SLCO2B1,low,49,TRUE,validate
BRD-K31170746-001-01-6,A549,24,Compound,ADORA2A,low,104,TRUE,validate
BRD-K57708067-001-01-3,A549,24,Compound,HPGDS,low,123,TRUE,validate
BRD-A48180038-003-24-3,A549,24,Compound,CHRM3,low,63,TRUE,validate
BRD-K64054020-001-02-7,A549,24,Compound,PTGIS,low,58,TRUE,validate
BRD-K91456750-001-01-9,A549,24,Compound,MME,low,120,TRUE,validate
BRD-K07881437-001-03-8,A549,24,Compound,RET,low,135,TRUE,validate
BRD-K02490038-236-03-8,A549,24,Compound,EDNRB,low,17,TRUE,validate
BRD-K54330070-001-19-6,A549,24,Compound,MAPK14,low,92,TRUE,validate
BRD-K25412176-001-01-9,A549,24,Compound,AKT1,low,146,TRUE,validate
BRD-K03155172-001-03-0,A549,24,Compound,PPARD,low,127,TRUE,validate
BRD-K07442505-001-03-6,A549,24,Compound,BAX,low,48,TRUE,validate
BRD-K64800655-001-09-0,A549,24,Compound,CDK7,low,47,TRUE,validate
BRD-K26514105-001-01-7,A549,24,Compound,FFAR4,low,140,TRUE,validate
BRD-K21528677-001-04-4,A549,24,Compound,PLA2G1B,low,74,TRUE,validate
BRD-K91188791-001-17-5,A549,24,Compound,CTSG,low,137,TRUE,validate
BRD-K32821942-001-22-1,A549,24,Compound,PPAT,low,68,TRUE,validate
BRD-K33882852-003-02-8,A549,24,Compound,GABRB2,low,174,TRUE,validate
BRD-K64890080-001-02-1,A549,24,Compound,PLK1,low,42,TRUE,validate
BRD-K91535048-001-01-2,A549,24,Compound,EZH2,low,29,TRUE,validate
BRD-K67915505-001-01-2,A549,24,Compound,HSP90AB1,low,65,TRUE,validate
BRD-K12102668-001-25-5,A549,24,Compound,COMT,low,131,TRUE,validate
BRD-K49223707-001-01-0,A549,24,Compound,S100B,low,35,TRUE,validate
BRD-K91822704-003-07-2,A549,24,Compound,DCK,low,158,TRUE,validate
BRD-K68164687-001-01-6,A549,24,Compound,TUBB3,low,18,TRUE,validate
BRD-A00827783-001-24-6,A549,24,Compound,PDE7A,low,24,TRUE,validate
BRD-K59632282-052-03-1,A549,24,Compound,KCNK1,low,78,TRUE,validate
BRD-K50055394-001-03-6,A549,24,Compound,PLD1,low,159,TRUE,validate
BRD-A36217750-001-16-3,A549,24,Compound,FPR1,low,4,TRUE,validate
BRD-K93942811-001-01-3,A549,24,Compound,USP1,low,95,TRUE,validate
BRD-A08187463-001-12-9,A549,24,Compound,MME,low,120,TRUE,validate
BRD-K84266862-001-03-2,A549,24,Compound,PDE7A,low,24,TRUE,validate
BRD-K36660044-001-24-2,A549,24,Compound,HDAC6,low,106,TRUE,validate
BRD-K42352790-001-05-3,A549,24,Compound,GPR55,low,55,TRUE,validate
BRD-K49350383-001-13-7,A549,24,Compound,IMPDH1,low,39,TRUE,validate
BRD-K53234107-001-01-6,A549,24,Compound,PORCN,low,125,TRUE,validate
BRD-K29322660-001-01-9,A549,24,Compound,F10,low,117,TRUE,validate
BRD-K41599323-001-02-3,A549,24,Compound,KRAS,low,11,TRUE,validate
BRD-K44771174-066-01-0,A549,24,Compound,GHSR,low,139,TRUE,validate
BRD-K14681867-001-01-6,A549,24,Compound,SSTR2,low,81,TRUE,validate
BRD-K01666412-001-02-0,A549,24,Compound,P3H1,low,19,TRUE,validate
BRD-K80451230-051-02-6,A549,24,Compound,CHRM3,low,63,TRUE,validate
BRD-K60476892-001-16-1,A549,24,Compound,GUCY1B1,low,115,TRUE,validate
BRD-K24283677-001-01-9,A549,24,Compound,PARP3,low,20,TRUE,validate
BRD-K03109492-001-02-2,A549,24,Compound,CDC25A,low,171,TRUE,validate
BRD-K80666802-003-01-0,A549,24,Compound,S1PR4,low,38,TRUE,validate
BRD-K70778732-003-27-5,A549,24,Compound,HTR2C,low,160,TRUE,validate
BRD-K10670311-001-17-1,A549,24,Compound,PLA2G1B,low,74,TRUE,validate
BRD-K29791386-001-01-8,A549,24,Compound,HBB,low,9,TRUE,validate
BRD-K48722258-300-11-0,A549,24,Compound,SLC29A1,low,138,TRUE,validate
BRD-A30815329-001-12-1,A549,24,Compound,TNNC1,low,152,TRUE,validate
BRD-A99888680-001-05-3,A549,24,Compound,HTR2C,low,160,TRUE,validate
BRD-K50836978-001-03-3,A549,24,Compound,CDK2,low,167,TRUE,validate
BRD-K77220725-003-01-5,A549,24,Compound,PTGIR,low,165,TRUE,validate
BRD-A89164055-001-03-3,A549,24,Compound,AKR1B1,low,72,TRUE,validate
BRD-K89517477-001-01-4,A549,24,Compound,DYRK1B,low,157,TRUE,validate
BRD-A24122750-001-03-7,A549,24,Compound,KCTD16,low,172,TRUE,validate
BRD-K70463136-001-01-5,A549,24,Compound,HIF1A,low,154,TRUE,validate
BRD-K16444452-001-09-1,A549,24,Compound,PDE4D,low,36,TRUE,validate
BRD-K05531427-001-01-7,A549,24,Compound,CCND1,low,129,TRUE,validate
BRD-K77087341-001-02-4,A549,24,Compound,GPR119,low,22,TRUE,validate
BRD-K61688984-001-02-9,A549,24,Compound,HDAC3,low,110,TRUE,validate
BRD-K03406345-001-21-1,A549,24,Compound,DNMT3A,low,103,TRUE,validate
BRD-K60150510-001-15-6,A549,24,Compound,SLC29A1,low,138,TRUE,validate
BRD-K16803204-001-01-6,A549,24,Compound,JAK1,low,98,TRUE,validate
BRD-K76037122-001-02-5,A549,24,Compound,RNASE1,low,6,TRUE,validate
BRD-K23913458-001-20-7,A549,24,Compound,CA14,low,150,TRUE,validate
BRD-K73789395-001-09-9,A549,24,Compound,BRAF,low,32,TRUE,validate
BRD-K76792669-001-08-1,A549,24,Compound,RNASE1,low,6,TRUE,validate
BRD-K26970495-001-02-7,A549,24,Compound,RGS4,low,114,TRUE,validate
BRD-A74391928-051-03-9,A549,24,Compound,KCNK1,low,78,TRUE,validate
BRD-K82818427-001-04-8,A549,24,Compound,MMP2,low,169,TRUE,validate
BRD-K26989966-001-04-3,A549,24,Compound,EZH2,low,29,TRUE,validate
BRD-K83896451-001-06-7,A549,24,Compound,PPAT,low,68,TRUE,validate
BRD-K62810658-001-11-4,A549,24,Compound,BRAF,low,32,TRUE,validate
BRD-K01825690-065-01-9,A549,24,Compound,CYP1A2,low,15,TRUE,validate
BRD-K75390981-300-04-9,A549,24,Compound,HRH4,low,119,TRUE,validate
BRD-K38272302-001-02-7,A549,24,Compound,TGM2,low,148,TRUE,validate
BRD-A84687895-001-03-2,A549,24,Compound,CACNA2D3,low,177,TRUE,validate
BRD-K15819326-001-01-6,A549,24,Compound,CSF1R,low,37,TRUE,validate
BRD-A93477898-001-04-2,A549,24,Compound,CASP3,low,5,TRUE,validate
BRD-K86525559-001-07-8,A549,24,Compound,CHEK2,low,109,TRUE,validate
BRD-K36016295-001-05-2,A549,24,Compound,ATM,low,30,TRUE,validate
BRD-K06674495-334-04-0,A549,24,Compound,ASIC1,low,50,TRUE,validate
BRD-K50498985-001-03-3,A549,24,Compound,DHH,low,88,TRUE,validate
BRD-K52960356-001-13-0,A549,24,Compound,KCNJ1,low,26,TRUE,validate
BRD-A69651145-003-11-4,A549,24,Compound,IL1B,low,112,TRUE,validate
BRD-K84783599-001-01-0,A549,24,Compound,GUCY1B1,low,115,TRUE,validate
BRD-K76908866-001-07-6,A549,24,Compound,ERBB2,low,84,TRUE,validate
BRD-K38852836-001-04-9,A549,24,Compound,HSP90AA1,low,128,TRUE,validate
BRD-K80935598-001-01-1,A549,24,Compound,DYRK1B,low,157,TRUE,validate
BRD-A18763547-300-06-3,A549,24,Compound,BAX,low,48,TRUE,validate
BRD-K32730239-001-01-0,A549,24,Compound,MAPK8,low,111,TRUE,validate
BRD-A64173453-015-03-1,A549,24,Compound,SSTR2,low,81,TRUE,validate
BRD-K09338665-001-08-9,A549,24,Compound,GJB4,low,108,TRUE,validate
BRD-K64034691-001-01-9,A549,24,Compound,BTK,low,70,TRUE,validate
BRD-K38512030-001-01-7,A549,24,Compound,SLCO2B1,low,49,TRUE,validate
BRD-K74514084-003-09-2,A549,24,Compound,FGF1,low,163,TRUE,validate
BRD-K19333160-001-01-3,A549,24,Compound,PAK1,low,73,TRUE,validate
BRD-K97091514-001-11-4,A549,24,Compound,PRKCB,low,52,TRUE,validate
BRD-K47738867-001-01-5,A549,24,Compound,TNF,low,1,TRUE,validate
BRD-A91822151-001-05-0,A549,24,Compound,GLRA3,low,93,TRUE,validate
BRD-K19477839-001-07-6,A549,24,Compound,MET,low,21,TRUE,validate
BRD-K95785537-001-22-3,A549,24,Compound,LYN,low,86,TRUE,validate
BRD-A63444178-001-01-5,A549,24,Compound,PARP3,low,20,TRUE,validate
BRD-K31476763-001-01-5,A549,24,Compound,ELANE,low,59,TRUE,validate
BRD-K61918008-001-07-1,A549,24,Compound,CASP3,low,5,TRUE,validate
BRD-K09295674-001-09-8,A549,24,Compound,CA14,low,150,TRUE,validate
BRD-K25311561-001-10-7,A549,24,Compound,ATM,low,30,TRUE,validate
BRD-K24696047-001-02-3,A549,24,Compound,IGF1R,low,126,TRUE,validate
BRD-K78692225-001-24-5,A549,24,Compound,PTK2B,low,96,TRUE,validate
BRD-K03601870-001-01-2,A549,24,Compound,TUBB4B,low,90,TRUE,validate
BRD-K66430217-001-03-8,A549,24,Compound,CLK1,low,151,TRUE,validate
BRD-K02554563-001-01-6,A549,24,Compound,GHSR,low,139,TRUE,validate
BRD-K59831625-001-03-9,A549,24,Compound,ABL1,low,161,TRUE,validate
BRD-K55567017-001-12-3,A549,24,Compound,ADH1C,low,14,TRUE,validate
BRD-K07762753-001-05-1,A549,24,Compound,CDK2,low,167,TRUE,validate
BRD-K53972329-001-01-3,A549,24,Compound,JAK1,low,98,TRUE,validate
BRD-K16810791-001-01-0,A549,24,Compound,PORCN,low,125,TRUE,validate
BRD-K43236057-001-07-1,A549,24,Compound,ICAM1,low,100,TRUE,validate
BRD-A51831848-001-01-7,A549,24,Compound,ATP5F1D,low,87,TRUE,validate
BRD-K13094524-001-04-2,A549,24,Compound,BRD4,low,27,TRUE,validate
BRD-K16761703-001-03-8,A549,24,Compound,PRKCE,low,75,TRUE,validate
BRD-K36055864-001-20-0,A549,24,Compound,RPL3,low,46,TRUE,validate
BRD-K25243230-001-01-2,A549,24,Compound,AVPR1A,low,122,TRUE,validate
BRD-K00259736-001-16-4,A549,24,Compound,TUBB3,low,18,TRUE,validate
BRD-K04210847-001-21-9,A549,24,Compound,PLD1,low,159,TRUE,validate
BRD-K20986415-001-02-6,A549,24,Compound,CDK9,low,79,TRUE,validate
BRD-K87691185-001-01-2,A549,24,Compound,AGER,low,155,TRUE,validate
BRD-K56740996-001-02-1,A549,24,Compound,KCNMA1,low,107,TRUE,validate
BRD-K99616396-316-05-3,A549,24,Compound,KDR,low,76,TRUE,validate
BRD-K43570081-001-02-4,A549,24,Compound,HSP90AB1,low,65,TRUE,validate
BRD-K32292990-001-03-6,A549,24,Compound,PRKCB,low,52,TRUE,validate
BRD-K45293975-001-02-0,A549,24,Compound,PDPK1,low,91,TRUE,validate
BRD-K37355418-236-01-6,A549,24,Compound,HBB,low,9,TRUE,validate
BRD-A37704979-001-12-3,A549,24,Compound,MAPK14,low,92,TRUE,validate
BRD-A91008255-003-24-8,A549,24,Compound,TNNC1,low,152,TRUE,validate
BRD-K59325863-001-04-4,A549,24,Compound,CTSG,low,137,TRUE,validate
BRD-K10843433-001-23-5,A549,24,Compound,PTGIS,low,58,TRUE,validate
BRD-K97010173-001-04-1,A549,24,Compound,CYP3A4,low,3,TRUE,validate
BRD-K86930074-001-05-0,A549,24,Compound,CSF1R,low,37,TRUE,validate
BRD-A31564021-001-02-6,A549,24,Compound,ATP5F1D,low,87,TRUE,validate
BRD-K08893438-001-06-4,A549,24,Compound,RGS4,low,114,TRUE,validate
BRD-K93788137-001-04-1,A549,24,Compound,PTK2B,low,96,TRUE,validate
BRD-K14560436-001-01-4,A549,24,Compound,CDK9,low,79,TRUE,validate
BRD-K01826724-003-07-9,A549,24,Compound,KCTD16,low,172,TRUE,validate
BRD-A20697603-001-07-2,A549,24,Compound,FOXM1,low,57,TRUE,validate
BRD-K44067360-001-29-5,A549,24,Compound,GJB4,low,108,TRUE,validate
BRD-K47557313-001-02-7,A549,24,Compound,TGFBR1,low,69,TRUE,validate
BRD-K67637637-003-11-8,A549,24,Compound,S100B,low,35,TRUE,validate
BRD-K20897876-001-11-8,A549,24,Compound,GAA,low,56,TRUE,validate
BRD-K77627880-001-04-0,A549,24,Compound,ICAM1,low,100,TRUE,validate
BRD-K72063794-003-01-0,A549,24,Compound,KCNJ1,low,26,TRUE,validate
BRD-K30177383-001-01-0,A549,24,Compound,PNLIP,low,145,TRUE,validate
BRD-K45746021-003-01-9,A549,24,Compound,MAPK8,low,111,TRUE,validate
BRD-K93779381-001-01-9,A549,24,Compound,PRKCE,low,75,TRUE,validate
BRD-K78126613-001-27-7,A549,24,Compound,F10,low,117,TRUE,validate
BRD-K94863486-001-02-2,A549,24,Compound,PNLIP,low,145,TRUE,validate
BRD-K63430059-001-16-4,A549,24,Compound,CYP1A2,low,15,TRUE,validate
BRD-K13533483-001-16-2,A549,24,Compound,FPR1,low,4,TRUE,validate
BRD-K81197548-003-01-4,A549,24,Compound,USP1,low,95,TRUE,validate
BRD-K97072811-001-11-4,A549,24,Compound,CLK1,low,151,TRUE,validate
BRD-K52075715-001-06-7,A549,24,Compound,TUBB4B,low,90,TRUE,validate
BRD-K12502280-001-11-4,A549,24,Compound,BRD4,low,27,TRUE,validate
BRD-A63310107-001-04-8,A549,24,Compound,GAA,low,56,TRUE,validate
BRD-K17849083-001-32-9,A549,24,Compound,HPGDS,low,123,TRUE,validate
BRD-K70821460-300-02-4,A549,24,Compound,HRH4,low,119,TRUE,validate
BRD-K51485109-001-01-4,A549,24,Compound,TGM2,low,148,TRUE,validate
BRD-K91370081-001-25-1,A549,24,Compound,RPL23A,low,94,TRUE,validate
BRD-K11558771-001-13-9,A549,24,Compound,HDAC6,low,106,TRUE,validate
BRD-K91283740-003-01-6,A549,24,Compound,FLT3,low,105,TRUE,validate
BRD-K21728777-001-02-3,A549,24,Compound,AURKB,low,8,TRUE,validate
BRD-A23124853-001-01-4,A549,24,Compound,ALK,low,45,TRUE,validate
BRD-K55966568-001-09-6,A549,24,Compound,AURKB,low,8,TRUE,validate
BRD-K71106091-001-09-5,A549,24,Compound,DCK,low,158,TRUE,validate
BRD-K22149900-001-06-2,A549,24,Compound,ALK,low,45,TRUE,validate
BRD-K28132190-001-02-0,A549,24,Compound,PAK1,low,73,TRUE,validate
BRD-K76674262-001-03-3,A549,24,Compound,RPL3,low,46,TRUE,validate
BRD-K36461289-001-05-8,A549,24,Compound,GLRA3,low,93,TRUE,validate
BRD-K61397605-001-01-8,A549,24,Compound,HDAC3,low,110,TRUE,validate
BRD-K61642990-001-01-0,A549,24,Compound,ERBB2,low,84,TRUE,validate
BRD-K47978074-001-03-2,A549,24,Compound,VEGFA,low,60,TRUE,validate
BRD-K22134346-001-22-3,A549,24,Compound,ITGB2,low,89,TRUE,validate
BRD-K16542329-001-16-8,A549,24,Compound,PDE4D,low,36,TRUE,validate
BRD-A10188456-001-04-9,A549,24,Compound,ANXA1,low,61,TRUE,validate
BRD-K93632104-001-17-2,A549,24,Compound,AKR1C1,low,80,TRUE,validate
BRD-A69636825-003-04-7,A549,24,Compound,CACNG1,low,118,TRUE,validate
BRD-K19227686-001-18-6,A549,24,Compound,UGT1A9,low,66,TRUE,validate
BRD-K98763141-001-30-8,A549,24,Compound,UGT1A9,low,66,TRUE,validate
BRD-A15397381-001-02-5,A549,24,Compound,SLC7A11,low,28,TRUE,validate
BRD-K46625559-001-01-8,A549,24,Compound,S1PR1,low,133,TRUE,validate
BRD-A10739734-003-09-8,A549,24,Compound,ADORA2A,low,104,TRUE,validate
BRD-K11796549-001-05-2,A549,24,Compound,GRIN2A,low,25,TRUE,validate
BRD-K26521938-001-07-2,A549,24,Compound,CATSPER4,low,173,TRUE,validate
BRD-A07207424-001-14-0,A549,24,Compound,PDE3A,low,54,TRUE,validate
BRD-K72815923-034-02-0,A549,24,Compound,CHRM2,low,10,TRUE,validate
BRD-K01825589-310-02-9,A549,24,Compound,KCNH7,low,168,TRUE,validate
BRD-K68567222-001-01-2,A549,24,Compound,PTPN2,low,44,TRUE,validate
BRD-K01825660-322-01-9,A549,24,Compound,TBXAS1,low,82,TRUE,validate
BRD-K08953028-001-09-6,A549,24,Compound,COMT,low,131,TRUE,validate
BRD-K20093108-001-02-3,A549,24,Compound,ITGB2,low,89,TRUE,validate
BRD-A58048407-001-20-4,A549,24,Compound,CACNB4,low,67,TRUE,validate
BRD-K80970344-201-08-6,A549,24,Compound,HSD11B1,low,51,TRUE,validate
BRD-K18289362-001-02-2,A549,24,Compound,HSD11B1,low,51,TRUE,validate
BRD-K43330982-001-02-3,A549,24,Compound,S1PR2,low,23,TRUE,validate
BRD-K05878375-236-05-7,A549,24,Compound,FFAR2,low,130,TRUE,validate
BRD-K91543828-001-02-0,A549,24,Compound,ADA,low,97,TRUE,validate
BRD-K48830578-001-01-9,A549,24,Compound,GPR119,low,22,TRUE,validate
BRD-A72767275-003-01-6,A549,24,Compound,OPRM1,low,176,TRUE,validate
BRD-K70586315-001-02-4,A549,24,Compound,KCNN1,low,102,TRUE,validate
BRD-K40109029-001-02-9,A549,24,Compound,TGFBR1,low,69,TRUE,validate
BRD-A83029242-001-06-1,A549,24,Compound,P2RY12,low,134,TRUE,validate
BRD-K57313110-001-06-8,A549,24,Compound,VEGFA,low,60,TRUE,validate
BRD-K15502390-001-20-9,A549,24,Compound,CYP2A6,low,85,TRUE,validate
BRD-K92049597-001-20-8,A549,24,Compound,SCNN1G,low,40,TRUE,validate
BRD-K16730910-001-07-3,A549,24,Compound,DDR2,low,116,TRUE,validate
BRD-A09722536-002-18-0,A549,24,Compound,CYP2A6,low,85,TRUE,validate
BRD-K18895904-001-16-1,A549,24,Compound,CHRM2,low,10,TRUE,validate
BRD-A25569250-001-03-3,A549,24,Compound,LPAR1,low,143,TRUE,validate
BRD-K29895144-001-01-0,A549,24,Compound,KDR,low,76,TRUE,validate
BRD-K67017579-001-28-1,A549,24,Compound,PDE3A,low,54,TRUE,validate
BRD-K77060810-001-01-5,A549,24,Compound,P2RY12,low,134,TRUE,validate
BRD-K68982262-001-01-4,A549,24,Compound,CCR1,low,166,TRUE,validate
BRD-K24616672-003-20-1,A549,24,Compound,HTR3A,low,162,TRUE,validate
BRD-A82396632-008-30-8,A549,24,Compound,KCNN1,low,102,TRUE,validate
BRD-K61250553-003-30-6,A549,24,Compound,OPRM1,low,176,TRUE,validate
BRD-K70358946-001-17-3,A549,24,Compound,HTR3A,low,162,TRUE,validate
BRD-K19975102-001-01-2,U2OS,24,Compound,NTRK1,low,121,TRUE,validate
BRD-K47049295-300-03-1,U2OS,24,Compound,OPRL1,low,16,TRUE,validate
BRD-K78122587-300-04-3,U2OS,24,Compound,CATSPER4,low,173,TRUE,validate
DMSO,U2OS,24,Compound,NA,low,7,FALSE,validate
BRD-K50199947-001-03-4,U2OS,24,Compound,LCK,low,124,TRUE,validate
BRD-K50720187-051-03-1,U2OS,24,Compound,KCNQ2,low,34,TRUE,validate
BRD-K91825936-001-03-9,U2OS,24,Compound,CCR1,low,166,TRUE,validate
BRD-K38775274-001-22-1,U2OS,24,Compound,ANXA1,low,61,TRUE,validate
BRD-K47598052-001-14-1,U2OS,24,Compound,HCK,low,31,TRUE,validate
BRD-K61845293-300-01-9,U2OS,24,Compound,DDR2,low,116,TRUE,validate
BRD-K87782578-001-01-4,U2OS,24,Compound,BTK,low,70,TRUE,validate
BRD-K26439554-001-01-3,U2OS,24,Compound,LPAR1,low,143,TRUE,validate
BRD-K58049875-001-03-9,U2OS,24,Compound,FOXM1,low,57,TRUE,validate
BRD-K72726508-001-02-1,U2OS,24,Compound,CCND1,low,129,TRUE,validate
BRD-K29151923-001-01-5,U2OS,24,Compound,S1PR2,low,23,TRUE,validate
BRD-K66788707-001-14-3,U2OS,24,Compound,ADA,low,97,TRUE,validate
BRD-K06890060-001-09-1,U2OS,24,Compound,ALDH2,low,175,TRUE,validate
BRD-K50398167-236-22-7,U2OS,24,Compound,KCNQ2,low,34,TRUE,validate
BRD-K87632963-001-03-0,U2OS,24,Compound,ABL1,low,161,TRUE,validate
BRD-K37602296-001-01-6,U2OS,24,Compound,KCNN4,low,43,TRUE,validate
BRD-K09143580-001-01-0,U2OS,24,Compound,SIRT2,low,178,TRUE,validate
BRD-A22713669-001-04-3,U2OS,24,Compound,PTPN2,low,44,TRUE,validate
BRD-K16472653-001-01-6,U2OS,24,Compound,SIRT2,low,178,TRUE,validate
BRD-K34581968-001-05-3,U2OS,24,Compound,LCK,low,124,TRUE,validate
BRD-K81801188-001-02-8,U2OS,24,Compound,HCK,low,31,TRUE,validate
BRD-K73276278-305-01-1,U2OS,24,Compound,OPRL1,low,16,TRUE,validate
BRD-K53061490-003-13-9,U2OS,24,Compound,TBXAS1,low,82,TRUE,validate
BRD-A43005764-003-01-5,U2OS,24,Compound,S1PR1,low,133,TRUE,validate
BRD-K60659193-001-01-0,U2OS,24,Compound,ALDH2,low,175,TRUE,validate
BRD-K09787262-001-02-7,U2OS,24,Compound,GRIN2A,low,25,TRUE,validate
BRD-K56810756-003-07-7,U2OS,24,Compound,ADH1C,low,14,TRUE,validate
BRD-K87158025-003-08-7,U2OS,24,Compound,SCNN1G,low,40,TRUE,validate
BRD-A18992208-003-02-7,U2OS,24,Compound,CACNG1,low,118,TRUE,validate
BRD-K90747162-001-01-4,U2OS,24,Compound,FLT3,low,105,TRUE,validate
BRD-K81405859-300-01-4,U2OS,24,Compound,TNF,low,1,TRUE,validate
BRD-K51662849-001-05-4,U2OS,24,Compound,MMP2,low,169,TRUE,validate
BRD-A65597028-003-08-1,U2OS,24,Compound,ADRA2B,low,33,TRUE,validate
BRD-K24282351-001-01-4,U2OS,24,Compound,FFAR4,low,140,TRUE,validate
BRD-K44227013-001-08-0,U2OS,24,Compound,LYN,low,86,TRUE,validate
BRD-K01824976-300-02-9,U2OS,24,Compound,RPL23A,low,94,TRUE,validate
BRD-K50495309-001-02-0,U2OS,24,Compound,CSK,low,113,TRUE,validate
BRD-K59058747-001-19-1,U2OS,24,Compound,SLC7A11,low,28,TRUE,validate
BRD-K62949423-001-03-1,U2OS,24,Compound,CDK4,low,101,TRUE,validate
BRD-K22482860-001-20-6,U2OS,24,Compound,KCNH7,low,168,TRUE,validate
BRD-K68143200-001-11-7,U2OS,24,Compound,CDC25A,low,171,TRUE,validate
BRD-K35498378-001-06-1,U2OS,24,Compound,AKR1B1,low,72,TRUE,validate
BRD-K37764012-001-03-3,U2OS,24,Compound,PAK4,low,179,TRUE,validate
BRD-K98357249-001-02-9,U2OS,24,Compound,EDNRB,low,17,TRUE,validate
BRD-K73319509-001-08-0,U2OS,24,Compound,MET,low,21,TRUE,validate
BRD-K58550667-001-08-7,U2OS,24,Compound,"NAMPT",low,147,TRUE,validate
BRD-K29530284-001-06-2,U2OS,24,Compound,FGF1,low,163,TRUE,validate
BRD-K37864785-001-01-0,U2OS,24,Compound,ELANE,low,59,TRUE,validate
BRD-K42191735-001-08-7,U2OS,24,Compound,PIK3CG,low,77,TRUE,validate
BRD-K97181089-003-24-7,U2OS,24,Compound,ASIC1,low,50,TRUE,validate
BRD-K75748943-300-01-3,U2OS,24,Compound,PPARD,low,127,TRUE,validate
BRD-K15179513-001-04-2,U2OS,24,Compound,IGF1R,low,126,TRUE,validate
BRD-A72351335-001-04-5,U2OS,24,Compound,PTGIR,low,165,TRUE,validate
BRD-K37385792-003-02-1,U2OS,24,Compound,AVPR1A,low,122,TRUE,validate
BRD-A72483914-001-03-7,U2OS,24,Compound,ADRA2B,low,33,TRUE,validate
BRD-K69122748-001-10-1,U2OS,24,Compound,IL1B,low,112,TRUE,validate
BRD-K36927236-001-36-7,U2OS,24,Compound,SLCO2B1,low,49,TRUE,validate
BRD-K31170746-001-01-6,U2OS,24,Compound,ADORA2A,low,104,TRUE,validate
BRD-A48180038-003-24-3,U2OS,24,Compound,CHRM3,low,63,TRUE,validate
BRD-K07881437-001-03-8,U2OS,24,Compound,RET,low,135,TRUE,validate
BRD-K02490038-236-03-8,U2OS,24,Compound,EDNRB,low,17,TRUE,validate
BRD-K26514105-001-01-7,U2OS,24,Compound,FFAR4,low,140,TRUE,validate
BRD-K21528677-001-04-4,U2OS,24,Compound,PLA2G1B,low,74,TRUE,validate
BRD-K91188791-001-17-5,U2OS,24,Compound,CTSG,low,137,TRUE,validate
BRD-K32821942-001-22-1,U2OS,24,Compound,PPAT,low,68,TRUE,validate
BRD-K33882852-003-02-8,U2OS,24,Compound,GABRB2,low,174,TRUE,validate
BRD-K64890080-001-02-1,U2OS,24,Compound,PLK1,low,42,TRUE,validate
BRD-K91535048-001-01-2,U2OS,24,Compound,EZH2,low,29,TRUE,validate
BRD-K67915505-001-01-2,U2OS,24,Compound,HSP90AB1,low,65,TRUE,validate
BRD-K12102668-001-25-5,U2OS,24,Compound,COMT,low,131,TRUE,validate
BRD-K49223707-001-01-0,U2OS,24,Compound,S100B,low,35,TRUE,validate
BRD-K91822704-003-07-2,U2OS,24,Compound,DCK,low,158,TRUE,validate
BRD-K68164687-001-01-6,U2OS,24,Compound,TUBB3,low,18,TRUE,validate
BRD-A00827783-001-24-6,U2OS,24,Compound,PDE7A,low,24,TRUE,validate
BRD-K59632282-052-03-1,U2OS,24,Compound,KCNK1,low,78,TRUE,validate
BRD-K50055394-001-03-6,U2OS,24,Compound,PLD1,low,159,TRUE,validate
BRD-A36217750-001-16-3,U2OS,24,Compound,FPR1,low,4,TRUE,validate
BRD-K93942811-001-01-3,U2OS,24,Compound,USP1,low,95,TRUE,validate
BRD-A08187463-001-12-9,U2OS,24,Compound,MME,low,120,TRUE,validate
BRD-K84266862-001-03-2,U2OS,24,Compound,PDE7A,low,24,TRUE,validate
BRD-K25412176-001-01-9,U2OS,24,Compound,AKT1,low,146,TRUE,validate
BRD-K36660044-001-24-2,U2OS,24,Compound,HDAC6,low,106,TRUE,validate
BRD-K42352790-001-05-3,U2OS,24,Compound,GPR55,low,55,TRUE,validate
BRD-K49350383-001-13-7,U2OS,24,Compound,IMPDH1,low,39,TRUE,validate
BRD-K53234107-001-01-6,U2OS,24,Compound,PORCN,low,125,TRUE,validate
BRD-K29322660-001-01-9,U2OS,24,Compound,F10,low,117,TRUE,validate
BRD-K41599323-001-02-3,U2OS,24,Compound,KRAS,low,11,TRUE,validate
BRD-K44771174-066-01-0,U2OS,24,Compound,GHSR,low,139,TRUE,validate
BRD-K14681867-001-01-6,U2OS,24,Compound,SSTR2,low,81,TRUE,validate
BRD-K80451230-051-02-6,U2OS,24,Compound,CHRM3,low,63,TRUE,validate
BRD-K70778732-003-27-5,U2OS,24,Compound,HTR2C,low,160,TRUE,validate
BRD-K29791386-001-01-8,U2OS,24,Compound,HBB,low,9,TRUE,validate
BRD-K48722258-300-11-0,U2OS,24,Compound,SLC29A1,low,138,TRUE,validate
BRD-A30815329-001-12-1,U2OS,24,Compound,TNNC1,low,152,TRUE,validate
